,type,strikes,maturities,implied_volatilities,Spot,T0
245,call,44000.0,1639468800.0,1.2042,46776.29,2021-12-14 09:00:07.485554
246,call,43000.0,1639468800.0,1.2668000000000001,46776.29,2021-12-14 09:00:07.485554
247,call,52000.0,1639468800.0,0.9492,46776.29,2021-12-14 09:00:07.485554
248,call,49000.0,1639468800.0,0.81,46776.29,2021-12-14 09:00:07.485554
249,call,40000.0,1639468800.0,1.2819999999999998,46776.29,2021-12-14 09:00:07.485554
250,call,51000.0,1639468800.0,0.9492,46776.29,2021-12-14 09:00:07.485554
251,call,45000.0,1639468800.0,0.8956999999999999,46776.29,2021-12-14 09:00:07.485554
252,call,56000.0,1639468800.0,0.9493,46776.29,2021-12-14 09:00:07.485554
253,call,54000.0,1639468800.0,0.9492,46776.29,2021-12-14 09:00:07.485554
254,call,53000.0,1639468800.0,0.9492,46776.29,2021-12-14 09:00:07.485554
255,call,49000.0,1639555200.0,0.7417,46776.29,2021-12-14 09:00:07.485554
256,call,51000.0,1639555200.0,0.8354,46776.29,2021-12-14 09:00:07.485554
257,call,48000.0,1639555200.0,0.7364,46776.29,2021-12-14 09:00:07.485554
258,call,46000.0,1639555200.0,0.764,46776.29,2021-12-14 09:00:07.485554
259,call,44000.0,1639555200.0,0.8854000000000001,46776.29,2021-12-14 09:00:07.485554
260,call,47000.0,1639555200.0,0.7448,46776.29,2021-12-14 09:00:07.485554
261,call,54000.0,1639555200.0,0.9677,46776.29,2021-12-14 09:00:07.485554
262,call,53000.0,1639555200.0,0.9677,46776.29,2021-12-14 09:00:07.485554
263,call,52000.0,1639555200.0,0.9068999999999999,46776.29,2021-12-14 09:00:07.485554
264,call,41000.0,1639555200.0,1.1922,46776.29,2021-12-14 09:00:07.485554
265,call,50000.0,1639555200.0,0.7613,46776.29,2021-12-14 09:00:07.485554
266,call,38000.0,1639555200.0,1.3588,46776.29,2021-12-14 09:00:07.485554
267,call,45000.0,1639555200.0,0.8128,46776.29,2021-12-14 09:00:07.485554
268,call,43000.0,1639555200.0,0.9714,46776.29,2021-12-14 09:00:07.485554
269,call,56000.0,1639555200.0,0.9687,46776.29,2021-12-14 09:00:07.485554
